station,frequency,norm
97.9,3761.71875,17.613865
97.9,3765.625,32.810672
97.9,3769.53125,30.446666
97.9,3773.4375,47.972201
97.9,3777.34375,95.708196
97.9,3781.25,63.084534
97.9,3785.15625,44.018198
97.9,3789.0625,26.524872
97.9,3792.96875,26.890956
97.9,3796.875,57.963582
97.9,3800.78125,41.446582
97.9,3804.6875,49.036857
97.9,3808.59375,43.71485
97.9,3812.5,39.010571
97.9,3816.40625,22.842644
97.9,3820.3125,31.659786
97.9,3824.21875,15.340869
97.9,3828.125,19.174731
97.9,3832.03125,33.55243
97.9,3835.9375,38.41104
97.9,3839.84375,9.342243
97.9,3843.75,27.345921
97.9,3847.65625,60.599362
97.9,3851.5625,41.801577
97.9,3855.46875,34.114467
97.9,3859.375,16.343641
97.9,3863.28125,48.170698
97.9,3867.1875,24.370164
97.9,3871.09375,32.997145
97.9,3875.0,23.02364
97.9,3878.90625,26.101463
97.9,3882.8125,39.547649
97.9,3886.71875,17.072883
97.9,3890.625,45.735494
97.9,3894.53125,33.75387
97.9,3898.4375,26.323826
97.9,3902.34375,17.45605
97.9,3906.25,15.662645
97.9,3910.15625,30.211451
97.9,3914.0625,48.087198
97.9,3917.96875,59.845224
97.9,3921.875,86.013614
97.9,3925.78125,42.170364
97.9,3929.6875,16.033923
97.9,3933.59375,24.459178
97.9,3937.5,21.561999
97.9,3941.40625,8.029395
97.9,3945.3125,14.447947
97.9,3949.21875,24.556896
97.9,3953.125,55.575049
97.9,3957.03125,54.57034
97.9,3960.9375,60.69004
97.9,3964.84375,48.74251
97.9,3968.75,62.437541
97.9,3972.65625,71.56725
97.9,3976.5625,57.60742
97.9,3980.46875,63.526701
97.9,3984.375,50.873537
97.9,3988.28125,65.304491
97.9,3992.1875,43.722181
97.9,3996.09375,59.500901
97.9,4000.0,40.118157
94.5,0.0,4103.735972
94.5,3.90625,162.681973
94.5,7.8125,168.497392
94.5,11.71875,152.502471
94.5,15.625,144.249787
94.5,19.53125,259.506646
94.5,23.4375,344.558585
94.5,27.34375,238.771582
94.5,31.25,296.259365
94.5,35.15625,80.57101
94.5,39.0625,265.408629
94.5,42.96875,175.796628
94.5,46.875,183.167646
94.5,50.78125,106.367745
94.5,54.6875,169.587656
94.5,58.59375,38.713849
94.5,62.5,72.620388
94.5,66.40625,169.230683
94.5,70.3125,68.674594
94.5,74.21875,121.284076
94.5,78.125,168.548466
94.5,82.03125,163.156784
94.5,85.9375,18.060887
94.5,89.84375,163.779155
94.5,93.75,71.791613
94.5,97.65625,53.44278
94.5,101.5625,67.113675
94.5,105.46875,97.514739
94.5,109.375,162.685054
94.5,113.28125,20.500386
94.5,117.1875,45.697291
94.5,121.09375,1.687801
94.5,125.0,50.318488
94.5,128.90625,49.58978
94.5,132.8125,71.666711
94.5,136.71875,70.756849
94.5,140.625,53.941754
94.5,144.53125,125.64021
94.5,148.4375,56.648324
94.5,152.34375,20.745435
94.5,156.25,25.373052
94.5,160.15625,87.816612
94.5,164.0625,86.688056
94.5,167.96875,108.412766
94.5,171.875,48.717484
94.5,175.78125,39.050246
94.5,179.6875,54.561801
94.5,183.59375,76.564777
94.5,187.5,19.280589
94.5,191.40625,66.538814
94.5,195.3125,56.260037
94.5,199.21875,82.943523
94.5,203.125,58.451155
94.5,207.03125,55.728035
94.5,210.9375,22.381725
94.5,214.84375,67.985473
94.5,218.75,21.460911
94.5,222.65625,65.671481
94.5,226.5625,19.793349
94.5,230.46875,81.312138
94.5,234.375,33.633344
94.5,238.28125,17.097286
94.5,242.1875,50.450474
94.5,246.09375,54.139535
94.5,250.0,55.285744
94.5,253.90625,34.122246
94.5,257.8125,108.273045
94.5,261.71875,70.646441
94.5,265.625,49.937096
94.5,269.53125,81.603803
94.5,273.4375,118.898748
94.5,277.34375,17.733168
94.5,281.25,101.124869
94.5,285.15625,56.300673
94.5,289.0625,169.208669
94.5,292.96875,13.937352
94.5,296.875,86.981544
94.5,300.78125,47.75711
94.5,304.6875,21.10894
94.5,308.59375,40.501573
94.5,312.5,82.735801
94.5,316.40625,50.496813
94.5,320.3125,43.361633
94.5,324.21875,95.929062
94.5,328.125,27.403836
94.5,332.03125,107.564479
94.5,335.9375,10.610853
94.5,339.84375,25.250873
94.5,343.75,13.673382
94.5,347.65625,55.754049
94.5,351.5625,13.851704
94.5,355.46875,2.789544
94.5,359.375,78.286567
94.5,363.28125,10.839012
94.5,367.1875,62.382473
94.5,371.09375,23.364215
94.5,375.0,28.475466
94.5,378.90625,82.495003
94.5,382.8125,54.787662
94.5,386.71875,62.716693
94.5,390.625,33.557333
94.5,394.53125,40.697291
94.5,398.4375,43.255006
94.5,402.34375,27.326028
94.5,406.25,14.838834
94.5,410.15625,18.780215
94.5,414.0625,39.471423
94.5,417.96875,33.391919
94.5,421.875,28.844749
94.5,425.78125,42.313547
94.5,429.6875,44.782308
94.5,433.59375,43.091734
94.5,437.5,68.56066
94.5,441.40625,66.245863
94.5,445.3125,127.770707
94.5,449.21875,84.395732
94.5,453.125,34.19191
94.5,457.03125,41.019993
94.5,460.9375,54.66571
94.5,464.84375,46.198264
94.5,468.75,121.421903
94.5,472.65625,9.427911
94.5,476.5625,79.774266
94.5,480.46875,37.911231
94.5,484.375,64.772571
94.5,488.28125,21.019897
94.5,492.1875,72.944786
94.5,496.09375,63.389944
94.5,500.0,49.719134
94.5,503.90625,72.95074
94.5,507.8125,87.425124
94.5,511.71875,63.922362
94.5,515.625,57.706489
94.5,519.53125,80.819199
94.5,523.4375,25.841473
94.5,527.34375,29.608253
94.5,531.25,67.204799
94.5,535.15625,62.259956
94.5,539.0625,55.167108
94.5,542.96875,84.614337
94.5,546.875,75.899937
94.5,550.78125,50.944501
94.5,554.6875,58.598694
94.5,558.59375,91.431058
94.5,562.5,59.457366
94.5,566.40625,84.920815
94.5,570.3125,59.126989
94.5,574.21875,75.942359
94.5,578.125,42.401783
94.5,582.03125,106.293419
94.5,585.9375,72.815588
94.5,589.84375,116.640725
94.5,593.75,97.036549
94.5,597.65625,55.683376
94.5,601.5625,29.698566
94.5,605.46875,24.29409
94.5,609.375,81.690503
94.5,613.28125,33.922277
94.5,617.1875,92.832024
94.5,621.09375,90.301483
94.5,625.0,121.735506
94.5,628.90625,77.308494
94.5,632.8125,142.40431
94.5,636.71875,94.25296
94.5,640.625,38.094427
94.5,644.53125,53.442442
94.5,648.4375,61.968118
94.5,652.34375,19.177479
94.5,656.25,59.915663
94.5,660.15625,110.22506
94.5,664.0625,148.622877
94.5,667.96875,36.63264
94.5,671.875,62.520741
94.5,675.78125,73.702306
94.5,679.6875,38.466603
94.5,683.59375,28.487496
94.5,687.5,70.897637
94.5,691.40625,57.348763
94.5,695.3125,52.936282
94.5,699.21875,70.775209
94.5,703.125,82.962435
94.5,707.03125,27.088733
94.5,710.9375,54.378129
94.5,714.84375,38.465126
94.5,718.75,26.087498
94.5,722.65625,28.577032
94.5,726.5625,19.254042
94.5,730.46875,16.410686
94.5,734.375,34.623069
94.5,738.28125,50.712092
94.5,742.1875,40.770323
94.5,746.09375,98.326086
94.5,750.0,63.781072
94.5,753.90625,31.65544
94.5,757.8125,59.69005
94.5,761.71875,38.9599
94.5,765.625,42.593188
94.5,769.53125,43.120475
94.5,773.4375,66.375023
94.5,777.34375,85.190169
94.5,781.25,69.690929
94.5,785.15625,54.760405
94.5,789.0625,45.574876
94.5,792.96875,107.46629
94.5,796.875,59.734335
94.5,800.78125,107.928135
94.5,804.6875,133.818092
94.5,808.59375,193.208514
94.5,812.5,120.790858
94.5,816.40625,44.949789
94.5,820.3125,79.170761
94.5,824.21875,59.416667
94.5,828.125,57.050251
94.5,832.03125,73.034029
94.5,835.9375,128.691879
94.5,839.84375,82.631166
94.5,843.75,98.798246
94.5,847.65625,225.913499
94.5,851.5625,333.840427
94.5,855.46875,488.782465
94.5,859.375,438.395054
94.5,863.28125,473.699019
94.5,867.1875,444.626474
94.5,871.09375,363.509057
94.5,875.0,280.654039
94.5,878.90625,301.936819
94.5,882.8125,337.492764
94.5,886.71875,157.1946
94.5,890.625,84.469967
94.5,894.53125,36.433517
94.5,898.4375,95.992468
94.5,902.34375,164.691399
94.5,906.25,190.891405
94.5,910.15625,207.639762
94.5,914.0625,187.594098
94.5,917.96875,30.257102
94.5,921.875,76.597475
94.5,925.78125,59.703437
94.5,929.6875,10.435173
94.5,933.59375,98.979949
94.5,937.5,31.225883
94.5,941.40625,67.967065
94.5,945.3125,134.857493
94.5,949.21875,73.55483
94.5,953.125,140.332756
94.5,957.03125,128.406025
94.5,960.9375,118.244505
94.5,964.84375,190.067286
94.5,968.75,96.40704
94.5,972.65625,188.244288
94.5,976.5625,90.287232
94.5,980.46875,139.245174
94.5,984.375,135.576331
94.5,988.28125,125.433838
94.5,992.1875,116.728483
94.5,996.09375,230.655143
94.5,1000.0,159.479315
94.5,1003.90625,124.355072
94.5,1007.8125,110.071936
94.5,1011.71875,113.902924
94.5,1015.625,88.435872
94.5,1019.53125,159.296431
94.5,1023.4375,148.488294
94.5,1027.34375,163.813943
94.5,1031.25,105.054301
94.5,1035.15625,58.06605
94.5,1039.0625,61.171631
94.5,1042.96875,188.399646
94.5,1046.875,166.850067
94.5,1050.78125,100.972246
94.5,1054.6875,137.029646
94.5,1058.59375,111.152245
94.5,1062.5,99.586172
94.5,1066.40625,153.442544
94.5,1070.3125,104.72845
94.5,1074.21875,116.140038
94.5,1078.125,165.115888
94.5,1082.03125,184.446451
94.5,1085.9375,79.397651
94.5,1089.84375,114.04475
94.5,1093.75,90.030643
94.5,1097.65625,76.791978
94.5,1101.5625,111.84039
94.5,1105.46875,145.352049
94.5,1109.375,194.704569
94.5,1113.28125,173.895116
94.5,1117.1875,54.811236
94.5,1121.09375,71.984912
94.5,1125.0,124.591141
94.5,1128.90625,212.443461
94.5,1132.8125,138.314301
94.5,1136.71875,168.72173
94.5,1140.625,132.91792
94.5,1144.53125,135.732684
94.5,1148.4375,128.874486
94.5,1152.34375,137.229766
94.5,1156.25,115.820818
94.5,1160.15625,184.601449
94.5,1164.0625,110.402587
94.5,1167.96875,94.227342
94.5,1171.875,103.291233
94.5,1175.78125,133.076438
94.5,1179.6875,155.137897
94.5,1183.59375,260.212512
94.5,1187.5,121.509724
94.5,1191.40625,103.74016
94.5,1195.3125,125.208602
94.5,1199.21875,127.379532
94.5,1203.125,206.462398
94.5,1207.03125,181.658674
94.5,1210.9375,87.355132
94.5,1214.84375,165.88744
94.5,1218.75,75.410514
94.5,1222.65625,98.355825
94.5,1226.5625,192.211286
94.5,1230.46875,136.435163
94.5,1234.375,139.798923
94.5,1238.28125,85.637852
94.5,1242.1875,223.394734
94.5,1246.09375,41.489897
94.5,1250.0,230.816197
94.5,1253.90625,10.493472
94.5,1257.8125,93.99035
94.5,1261.71875,25.780268
94.5,1265.625,124.805714
94.5,1269.53125,100.060474
94.5,1273.4375,178.94378
94.5,1277.34375,32.31319
94.5,1281.25,223.812901
94.5,1285.15625,164.16536
94.5,1289.0625,176.846293
94.5,1292.96875,136.186828
94.5,1296.875,322.788561
94.5,1300.78125,112.206833
94.5,1304.6875,71.044313
94.5,1308.59375,124.210902
94.5,1312.5,91.043948
94.5,1316.40625,96.126975
94.5,1320.3125,138.194791
94.5,1324.21875,127.069009
94.5,1328.125,101.427508
94.5,1332.03125,18.592092
94.5,1335.9375,89.725888
94.5,1339.84375,130.046643
94.5,1343.75,67.46844
94.5,1347.65625,47.297063
94.5,1351.5625,24.819125
94.5,1355.46875,30.535285
94.5,1359.375,137.251488
94.5,1363.28125,41.068594
94.5,1367.1875,100.024403
94.5,1371.09375,124.21521
94.5,1375.0,46.34309
94.5,1378.90625,62.858641
94.5,1382.8125,67.498411
94.5,1386.71875,116.03584
94.5,1390.625,123.446801
94.5,1394.53125,93.781759
94.5,1398.4375,97.55055
94.5,1402.34375,126.908455
94.5,1406.25,82.233206
94.5,1410.15625,79.12397
94.5,1414.0625,136.728795
94.5,1417.96875,62.733718
94.5,1421.875,33.36566
94.5,1425.78125,5.642541
94.5,1429.6875,182.550287
94.5,1433.59375,97.921096
94.5,1437.5,78.728656
94.5,1441.40625,22.271459
94.5,1445.3125,122.131905
94.5,1449.21875,53.813524
94.5,1453.125,47.454467
94.5,1457.03125,94.944057
94.5,1460.9375,71.81527
94.5,1464.84375,100.390098
94.5,1468.75,28.582958
94.5,1472.65625,17.43056
94.5,1476.5625,72.654537
94.5,1480.46875,115.757766
94.5,1484.375,63.922808
94.5,1488.28125,78.321738
94.5,1492.1875,70.534102
94.5,1496.09375,5.058105
94.5,1500.0,160.299692
94.5,1503.90625,85.243309
94.5,1507.8125,2.986202
94.5,1511.71875,111.763894
94.5,1515.625,119.91287
94.5,1519.53125,94.985708
94.5,1523.4375,199.498208
94.5,1527.34375,151.532753
94.5,1531.25,12.15916
94.5,1535.15625,55.754653
94.5,1539.0625,169.997588
94.5,1542.96875,163.444462
94.5,1546.875,215.732128
94.5,1550.78125,48.023324
94.5,1554.6875,163.198571
94.5,1558.59375,65.751736
94.5,1562.5,179.847513
94.5,1566.40625,198.489019
94.5,1570.3125,91.705017
94.5,1574.21875,172.054057
94.5,1578.125,242.133329
94.5,1582.03125,249.369051
94.5,1585.9375,254.399745
94.5,1589.84375,174.696901
94.5,1593.75,224.179961
94.5,1597.65625,322.144939
94.5,1601.5625,459.959393
94.5,1605.46875,386.947433
94.5,1609.375,404.218047
94.5,1613.28125,469.808033
94.5,1617.1875,746.58032
94.5,1621.09375,1522.181194
94.5,1625.0,1753.230483
94.5,1628.90625,1816.083544
94.5,1632.8125,1778.926633
94.5,1636.71875,1290.343109
94.5,1640.625,760.983574
94.5,1644.53125,317.82031
94.5,1648.4375,202.59151
94.5,1652.34375,426.725934
94.5,1656.25,414.934302
94.5,1660.15625,460.960549
94.5,1664.0625,405.0529
94.5,1667.96875,133.903973
94.5,1671.875,233.477864
94.5,1675.78125,286.29091
94.5,1679.6875,369.124262
94.5,1683.59375,100.210439
94.5,1687.5,89.824073
94.5,1691.40625,436.537969
94.5,1695.3125,185.57363
94.5,1699.21875,138.395394
94.5,1703.125,269.95451
94.5,1707.03125,428.303533
94.5,1710.9375,312.206332
94.5,1714.84375,832.388681
94.5,1718.75,1622.31325
94.5,1722.65625,1858.30624
94.5,1726.5625,1772.131702
94.5,1730.46875,1525.130876
94.5,1734.375,1022.67267
94.5,1738.28125,73.104791
94.5,1742.1875,489.131931
94.5,1746.09375,137.120365
94.5,1750.0,224.468016
94.5,1753.90625,93.144943
94.5,1757.8125,229.793974
94.5,1761.71875,137.87214
94.5,1765.625,215.359803
94.5,1769.53125,77.07979
94.5,1773.4375,193.319783
94.5,1777.34375,21.865718
94.5,1781.25,222.962002
94.5,1785.15625,435.537486
94.5,1789.0625,132.485147
94.5,1792.96875,76.533767
94.5,1796.875,58.449912
94.5,1800.78125,122.441315
94.5,1804.6875,249.96881
94.5,1808.59375,80.783173
94.5,1812.5,70.55697
94.5,1816.40625,167.549319
94.5,1820.3125,34.160328
94.5,1824.21875,47.348305
94.5,1828.125,46.364408
94.5,1832.03125,356.600865
94.5,1835.9375,72.704616
94.5,1839.84375,162.629103
94.5,1843.75,65.076328
94.5,1847.65625,164.254385
94.5,1851.5625,77.720964
94.5,1855.46875,58.649631
94.5,1859.375,39.251848
94.5,1863.28125,171.757564
94.5,1867.1875,83.687871
94.5,1871.09375,141.62499
94.5,1875.0,205.580907
94.5,1878.90625,300.581794
94.5,1882.8125,276.076706
94.5,1886.71875,285.806859
94.5,1890.625,268.473252
94.5,1894.53125,174.915709
94.5,1898.4375,36.131148
94.5,1902.34375,46.823682
94.5,1906.25,242.187785
94.5,1910.15625,236.390515
94.5,1914.0625,351.15124
94.5,1917.96875,93.243525
94.5,1921.875,296.943998
94.5,1925.78125,366.883776
94.5,1929.6875,209.481685
94.5,1933.59375,705.320114
94.5,1937.5,1373.287762
94.5,1941.40625,1851.81055
94.5,1945.3125,1690.514241
94.5,1949.21875,1282.76203
94.5,1953.125,488.913552
94.5,1957.03125,143.221085
94.5,1960.9375,226.816342
94.5,1964.84375,118.528356
94.5,1968.75,233.931617
94.5,1972.65625,274.812961
94.5,1976.5625,158.222763
94.5,1980.46875,284.654394
94.5,1984.375,402.797813
94.5,1988.28125,373.783918
94.5,1992.1875,161.03682
94.5,1996.09375,91.143153
94.5,2000.0,109.086955
94.5,2003.90625,249.371795
94.5,2007.8125,111.120241
94.5,2011.71875,183.635624
94.5,2015.625,147.561304
94.5,2019.53125,209.76346
94.5,2023.4375,109.888063
94.5,2027.34375,69.698345
94.5,2031.25,52.724984
94.5,2035.15625,70.660253
94.5,2039.0625,124.088502
94.5,2042.96875,115.757723
94.5,2046.875,110.844822
94.5,2050.78125,74.686818
94.5,2054.6875,133.799132
94.5,2058.59375,59.281078
94.5,2062.5,38.960043
94.5,2066.40625,155.136977
94.5,2070.3125,73.606819
94.5,2074.21875,85.556414
94.5,2078.125,191.057185
94.5,2082.03125,153.521436
94.5,2085.9375,49.968779
94.5,2089.84375,138.85021
94.5,2093.75,75.332119
94.5,2097.65625,101.00883
94.5,2101.5625,59.636155
94.5,2105.46875,89.360231
94.5,2109.375,65.048444
94.5,2113.28125,52.831586
94.5,2117.1875,58.118561
94.5,2121.09375,132.685077
94.5,2125.0,73.538075
94.5,2128.90625,38.742931
94.5,2132.8125,71.189809
94.5,2136.71875,72.767055
94.5,2140.625,85.918898
94.5,2144.53125,152.055727
94.5,2148.4375,59.390495
94.5,2152.34375,23.693059
94.5,2156.25,62.422842
94.5,2160.15625,27.586106
94.5,2164.0625,111.469036
94.5,2167.96875,41.559317
94.5,2171.875,58.186935
94.5,2175.78125,61.358646
94.5,2179.6875,98.907489
94.5,2183.59375,49.979874
94.5,2187.5,18.409673
94.5,2191.40625,62.867752
94.5,2195.3125,10.240885
94.5,2199.21875,142.96483
94.5,2203.125,163.271624
94.5,2207.03125,52.485502
94.5,2210.9375,144.335665
94.5,2214.84375,85.357224
94.5,2218.75,156.53732
94.5,2222.65625,74.987281
94.5,2226.5625,45.663507
94.5,2230.46875,47.334602
94.5,2234.375,122.917833
94.5,2238.28125,48.603956
94.5,2242.1875,152.14454
94.5,2246.09375,64.844992
94.5,2250.0,110.774692
94.5,2253.90625,75.803191
94.5,2257.8125,97.264675
94.5,2261.71875,68.809061
94.5,2265.625,50.503678
94.5,2269.53125,130.75067
94.5,2273.4375,105.354847
94.5,2277.34375,74.672556
94.5,2281.25,61.797343
94.5,2285.15625,72.555445
94.5,2289.0625,40.69599
94.5,2292.96875,84.322011
94.5,2296.875,137.379043
94.5,2300.78125,67.242342
94.5,2304.6875,40.578306
94.5,2308.59375,66.837292
94.5,2312.5,48.863295
94.5,2316.40625,30.333656
94.5,2320.3125,106.001175
94.5,2324.21875,77.011967
94.5,2328.125,2.919699
94.5,2332.03125,160.598534
94.5,2335.9375,14.986861
94.5,2339.84375,96.036742
94.5,2343.75,76.198109
94.5,2347.65625,112.519338
94.5,2351.5625,42.848293
94.5,2355.46875,107.709007
94.5,2359.375,139.103959
94.5,2363.28125,35.239342
94.5,2367.1875,84.108688
94.5,2371.09375,84.155392
94.5,2375.0,63.501037
94.5,2378.90625,24.232311
94.5,2382.8125,15.77979
94.5,2386.71875,64.69018
94.5,2390.625,91.717852
94.5,2394.53125,46.667521
94.5,2398.4375,88.906276
94.5,2402.34375,94.784966
94.5,2406.25,45.246436
94.5,2410.15625,62.192661
94.5,2414.0625,56.795721
94.5,2417.96875,58.338755
94.5,2421.875,76.020041
94.5,2425.78125,90.132215
94.5,2429.6875,75.039692
94.5,2433.59375,61.222333
94.5,2437.5,40.003758
94.5,2441.40625,101.617278
94.5,2445.3125,38.394994
94.5,2449.21875,71.832681
94.5,2453.125,66.885302
94.5,2457.03125,29.735718
94.5,2460.9375,27.743707
94.5,2464.84375,145.247003
94.5,2468.75,41.617703
94.5,2472.65625,115.148452
94.5,2476.5625,62.738136
94.5,2480.46875,149.166455
94.5,2484.375,16.304741
94.5,2488.28125,95.655149
94.5,2492.1875,75.807471
94.5,2496.09375,101.794861
94.5,2500.0,39.166829
94.5,2503.90625,29.514221
94.5,2507.8125,76.348255
94.5,2511.71875,96.977562
94.5,2515.625,73.215325
94.5,2519.53125,100.23585
94.5,2523.4375,86.351262
94.5,2527.34375,56.130115
94.5,2531.25,166.170023
94.5,2535.15625,68.370388
94.5,2539.0625,100.067563
94.5,2542.96875,72.788613
94.5,2546.875,77.679555
94.5,2550.78125,68.1895
94.5,2554.6875,34.031095
94.5,2558.59375,152.278657
94.5,2562.5,38.768184
94.5,2566.40625,191.546806
94.5,2570.3125,69.161189
94.5,2574.21875,133.629708
94.5,2578.125,134.0145
94.5,2582.03125,74.50729
94.5,2585.9375,225.847469
94.5,2589.84375,127.376639
94.5,2593.75,192.174153
94.5,2597.65625,122.272694
94.5,2601.5625,135.193354
94.5,2605.46875,38.61841
94.5,2609.375,32.848183
94.5,2613.28125,72.430141
94.5,2617.1875,127.300622
94.5,2621.09375,89.00872
94.5,2625.0,122.493988
94.5,2628.90625,100.141138
94.5,2632.8125,104.720965
94.5,2636.71875,220.489203
94.5,2640.625,85.779721
94.5,2644.53125,126.446517
94.5,2648.4375,73.0113
94.5,2652.34375,101.573259
94.5,2656.25,19.170048
94.5,2660.15625,162.810373
94.5,2664.0625,50.592731
94.5,2667.96875,88.297607
94.5,2671.875,45.010809
94.5,2675.78125,19.238303
94.5,2679.6875,86.1667
94.5,2683.59375,75.535112
94.5,2687.5,89.34643
94.5,2691.40625,65.105248
94.5,2695.3125,100.544724
94.5,2699.21875,104.592764
94.5,2703.125,49.806236
94.5,2707.03125,104.275962
94.5,2710.9375,65.262241
94.5,2714.84375,99.711787
94.5,2718.75,19.23034
94.5,2722.65625,92.410238
94.5,2726.5625,13.944869
94.5,2730.46875,40.605144
94.5,2734.375,79.365075
94.5,2738.28125,100.96866
94.5,2742.1875,2.761187
94.5,2746.09375,15.985082
94.5,2750.0,92.83131
94.5,2753.90625,40.259588
94.5,2757.8125,66.41043
94.5,2761.71875,52.994091
94.5,2765.625,57.143974
94.5,2769.53125,78.483087
94.5,2773.4375,36.900025
94.5,2777.34375,63.146568
94.5,2781.25,90.77025
94.5,2785.15625,52.229206
94.5,2789.0625,76.979785
94.5,2792.96875,77.359659
94.5,2796.875,54.574064
94.5,2800.78125,11.134797
94.5,2804.6875,59.72758
94.5,2808.59375,101.943079
94.5,2812.5,47.489748
94.5,2816.40625,15.228525
94.5,2820.3125,45.256092
94.5,2824.21875,93.2104
94.5,2828.125,78.151969
94.5,2832.03125,47.60882
94.5,2835.9375,35.185091
94.5,2839.84375,31.304581
94.5,2843.75,90.006361
94.5,2847.65625,46.934633
94.5,2851.5625,14.049518
94.5,2855.46875,41.79463
94.5,2859.375,56.106712
94.5,2863.28125,98.39772
94.5,2867.1875,24.083642
94.5,2871.09375,44.845566
94.5,2875.0,34.746064
94.5,2878.90625,37.389184
94.5,2882.8125,80.0932
94.5,2886.71875,47.575417
94.5,2890.625,38.789163
94.5,2894.53125,33.360614
94.5,2898.4375,29.351054
94.5,2902.34375,88.586287
94.5,2906.25,134.711931
94.5,2910.15625,44.618084
94.5,2914.0625,63.199321
94.5,2917.96875,143.590477
94.5,2921.875,55.133506
94.5,2925.78125,70.115642
94.5,2929.6875,49.621618
94.5,2933.59375,33.755351
94.5,2937.5,81.65361
94.5,2941.40625,78.02722
94.5,2945.3125,49.308277
94.5,2949.21875,9.279461
94.5,2953.125,67.483904
94.5,2957.03125,123.999353
94.5,2960.9375,49.705096
94.5,2964.84375,110.449789
94.5,2968.75,18.599208
94.5,2972.65625,99.702276
94.5,2976.5625,40.769246
94.5,2980.46875,28.941598
94.5,2984.375,36.168427
94.5,2988.28125,68.062901
94.5,2992.1875,80.514697
94.5,2996.09375,79.24575
94.5,3000.0,48.078294
94.5,3003.90625,57.918096
94.5,3007.8125,67.249356
94.5,3011.71875,105.037723
94.5,3015.625,20.881495
94.5,3019.53125,124.828086
94.5,3023.4375,46.792119
94.5,3027.34375,67.026969
94.5,3031.25,74.646223
94.5,3035.15625,14.694156
94.5,3039.0625,48.962708
94.5,3042.96875,42.500081
94.5,3046.875,64.766523
94.5,3050.78125,152.636843
94.5,3054.6875,65.173996
94.5,3058.59375,53.515513
94.5,3062.5,116.658565
94.5,3066.40625,60.838721
94.5,3070.3125,70.974431
94.5,3074.21875,109.230126
94.5,3078.125,101.385464
94.5,3082.03125,105.830816
94.5,3085.9375,26.67025
94.5,3089.84375,89.476368
94.5,3093.75,176.427718
94.5,3097.65625,48.148472
94.5,3101.5625,43.415899
94.5,3105.46875,48.150978
94.5,3109.375,111.888582
94.5,3113.28125,100.892219
94.5,3117.1875,44.955188
94.5,3121.09375,48.867421
94.5,3125.0,11.58216
94.5,3128.90625,34.700905
94.5,3132.8125,78.43409
94.5,3136.71875,154.246933
94.5,3140.625,16.608911
94.5,3144.53125,40.477155
94.5,3148.4375,60.798525
94.5,3152.34375,69.11971
94.5,3156.25,97.957896
94.5,3160.15625,58.745416
94.5,3164.0625,78.897593
94.5,3167.96875,130.57193
94.5,3171.875,57.219716
94.5,3175.78125,99.280419
94.5,3179.6875,58.680458
94.5,3183.59375,77.95965
94.5,3187.5,113.254235
94.5,3191.40625,185.855597
94.5,3195.3125,142.495516
94.5,3199.21875,139.954789
94.5,3203.125,223.955055
94.5,3207.03125,82.649409
94.5,3210.9375,144.914007
94.5,3214.84375,316.75701
94.5,3218.75,87.197217
94.5,3222.65625,230.553365
94.5,3226.5625,537.182246
94.5,3230.46875,258.425803
94.5,3234.375,88.304395
94.5,3238.28125,395.03255
94.5,3242.1875,326.319906
94.5,3246.09375,231.005837
94.5,3250.0,573.503227
94.5,3253.90625,749.100115
94.5,3257.8125,573.067316
94.5,3261.71875,401.186224
94.5,3265.625,456.622904
94.5,3269.53125,316.926864
94.5,3273.4375,41.932947
94.5,3277.34375,211.385372
94.5,3281.25,262.08408
94.5,3285.15625,161.13918
94.5,3289.0625,54.587747
94.5,3292.96875,88.596786
94.5,3296.875,25.384985
94.5,3300.78125,56.104421
94.5,3304.6875,168.457801
94.5,3308.59375,132.700918
94.5,3312.5,89.082043
94.5,3316.40625,161.602392
94.5,3320.3125,66.544933
94.5,3324.21875,74.92053
94.5,3328.125,173.103655
94.5,3332.03125,46.48425
94.5,3335.9375,63.564143
94.5,3339.84375,70.528265
94.5,3343.75,169.719042
94.5,3347.65625,80.312549
94.5,3351.5625,97.07197
94.5,3355.46875,33.069014
94.5,3359.375,71.504411
94.5,3363.28125,77.623592
94.5,3367.1875,63.482789
94.5,3371.09375,51.714554
94.5,3375.0,151.961792
94.5,3378.90625,121.159876
94.5,3382.8125,111.269152
94.5,3386.71875,58.166759
94.5,3390.625,49.987377
94.5,3394.53125,127.26302
94.5,3398.4375,84.94719
94.5,3402.34375,109.00268
94.5,3406.25,236.942449
94.5,3410.15625,38.22576
94.5,3414.0625,47.335047
94.5,3417.96875,130.786443
94.5,3421.875,103.70177
94.5,3425.78125,204.464399
94.5,3429.6875,128.872999
94.5,3433.59375,179.475459
94.5,3437.5,142.31726
94.5,3441.40625,424.569141
94.5,3445.3125,607.800339
94.5,3449.21875,742.686108
94.5,3453.125,421.090858
94.5,3457.03125,583.176152
94.5,3460.9375,306.855705
94.5,3464.84375,179.279951
94.5,3468.75,51.455309
94.5,3472.65625,51.769213
94.5,3476.5625,96.878099
94.5,3480.46875,135.658911
94.5,3484.375,154.40077
94.5,3488.28125,11.543209
94.5,3492.1875,152.870212
94.5,3496.09375,92.759829
94.5,3500.0,48.161343
94.5,3503.90625,199.807411
94.5,3507.8125,114.560671
94.5,3511.71875,79.571435
94.5,3515.625,21.781359
94.5,3519.53125,218.830274
